Timestamp,Prediction 1,Prediction 2,Prediction 3,Alert
02:07:20,potter's wheel (9.5%),neck brace (6.0%),stretcher (4.2%),SAFE
02:07:21,"shoe shop, shoe-shop, shoe store (11.7%)",potter's wheel (9.1%),neck brace (3.9%),SAFE
02:07:21,"shoe shop, shoe-shop, shoe store (9.9%)",potter's wheel (8.9%),neck brace (5.5%),SAFE
02:07:21,neck brace (9.5%),"shoe shop, shoe-shop, shoe store (8.0%)",potter's wheel (4.0%),SAFE
02:07:21,neck brace (12.0%),"shoe shop, shoe-shop, shoe store (8.4%)",potter's wheel (4.2%),SAFE
02:07:22,neck brace (18.2%),"shoe shop, shoe-shop, shoe store (5.5%)",stretcher (5.3%),SAFE
02:07:22,neck brace (22.3%),stretcher (7.1%),"shoe shop, shoe-shop, shoe store (4.6%)",SAFE
02:07:22,neck brace (18.1%),stretcher (8.0%),"shoe shop, shoe-shop, shoe store (6.2%)",SAFE
02:07:23,neck brace (20.4%),"shoe shop, shoe-shop, shoe store (7.8%)",stretcher (7.1%),SAFE
02:07:23,neck brace (20.6%),stretcher (7.3%),"shoe shop, shoe-shop, shoe store (5.8%)",SAFE
02:07:23,neck brace (18.5%),stretcher (8.2%),"shoe shop, shoe-shop, shoe store (6.0%)",SAFE
02:07:23,neck brace (16.0%),potter's wheel (7.2%),stretcher (6.5%),SAFE
02:07:24,neck brace (18.9%),stretcher (10.2%),potter's wheel (7.0%),SAFE
02:07:24,neck brace (18.8%),stretcher (9.7%),potter's wheel (6.6%),SAFE
02:07:24,neck brace (22.4%),stretcher (9.5%),potter's wheel (6.5%),SAFE
02:07:24,neck brace (27.7%),stretcher (9.7%),"shoe shop, shoe-shop, shoe store (5.3%)",SAFE
02:07:25,neck brace (22.1%),stretcher (12.4%),potter's wheel (6.3%),SAFE
02:07:25,neck brace (23.0%),stretcher (7.8%),potter's wheel (7.0%),SAFE
02:07:25,neck brace (23.9%),stretcher (12.3%),potter's wheel (6.9%),SAFE
02:07:26,neck brace (19.6%),stretcher (11.9%),potter's wheel (7.5%),SAFE
02:07:26,potter's wheel (14.9%),"shoe shop, shoe-shop, shoe store (14.7%)",neck brace (6.0%),SAFE
02:07:26,potter's wheel (39.8%),"shoe shop, shoe-shop, shoe store (5.3%)","iron, smoothing iron (4.3%)",SAFE
02:07:26,potter's wheel (14.7%),"shoe shop, shoe-shop, shoe store (7.9%)",neck brace (2.4%),SAFE
02:11:25,potter's wheel (40.7%),"shoe shop, shoe-shop, shoe store (11.1%)",neck brace (2.5%),SAFE
02:11:26,"shoe shop, shoe-shop, shoe store (13.4%)",potter's wheel (13.1%),neck brace (6.4%),SAFE
02:11:26,potter's wheel (29.8%),"shoe shop, shoe-shop, shoe store (5.2%)",neck brace (4.5%),SAFE
02:11:26,potter's wheel (41.1%),"shoe shop, shoe-shop, shoe store (4.4%)",neck brace (3.1%),SAFE
02:11:26,potter's wheel (36.3%),"shoe shop, shoe-shop, shoe store (6.7%)",neck brace (2.8%),SAFE
02:11:27,potter's wheel (63.6%),"shoe shop, shoe-shop, shoe store (2.2%)","iron, smoothing iron (2.2%)",SAFE
02:11:27,potter's wheel (70.7%),"iron, smoothing iron (1.8%)","shoe shop, shoe-shop, shoe store (1.6%)",SAFE
02:11:27,potter's wheel (70.9%),"iron, smoothing iron (2.0%)","shoe shop, shoe-shop, shoe store (1.3%)",SAFE
02:11:28,potter's wheel (70.3%),"shoe shop, shoe-shop, shoe store (1.4%)","iron, smoothing iron (1.3%)",SAFE
02:11:28,potter's wheel (80.0%),"shoe shop, shoe-shop, shoe store (1.1%)","iron, smoothing iron (0.9%)",SAFE
02:11:28,potter's wheel (74.0%),"shoe shop, shoe-shop, shoe store (1.4%)","iron, smoothing iron (0.9%)",SAFE
02:15:20,
02:15:20,
02:15:20,
02:15:21,
02:15:21,
02:15:21,
02:15:21,
02:15:22,
02:15:22,
02:15:22,
02:15:22,
02:15:23,
02:15:23,
02:15:23,
02:15:24,
02:15:24,
02:15:24,
02:15:24,
02:15:25,
02:15:25,
02:15:25,
02:15:25,
02:15:26,
02:15:26,
02:15:26,
02:15:26,
02:15:27,
02:15:27,
02:15:27,
02:15:27,
02:15:28,
02:15:28,
02:15:28,
02:15:28,
02:15:29,
02:15:29,
02:15:29,
02:15:29,
02:15:30,
02:15:30,
02:15:30,
02:17:11,
02:17:11,
02:17:11,
02:17:12,
02:17:12,
02:17:12,
02:17:13,
02:17:13,
02:17:13,
02:17:13,
02:17:35,"neck brace (6.1%); Band Aid (6.1%); prayer rug, prayer mat (4.7%)"
02:17:35,Band Aid (10.2%); neck brace (4.8%); shower cap (3.9%)
02:17:36,"ice lolly, lolly, lollipop, popsicle (46.0%); Band Aid (4.5%); maraca (4.1%)"
02:17:36,"ice lolly, lolly, lollipop, popsicle (47.7%); ice cream, icecream (4.5%); Granny Smith (2.8%)"
02:17:36,Band Aid (14.9%); potter's wheel (6.5%); shower cap (4.8%)
02:17:36,potter's wheel (5.9%); neck brace (5.0%); sombrero (3.1%)
02:17:37,"potter's wheel (24.9%); shoe shop, shoe-shop, shoe store (6.0%); neck brace (2.8%)"
02:17:37,"potter's wheel (16.4%); shoe shop, shoe-shop, shoe store (6.2%); prayer rug, prayer mat (2.8%)"
02:17:37,"shoe shop, shoe-shop, shoe store (10.6%); potter's wheel (7.4%); neck brace (4.4%)"
02:17:37,"shoe shop, shoe-shop, shoe store (9.8%); potter's wheel (8.0%); neck brace (4.6%)"
02:17:38,"shoe shop, shoe-shop, shoe store (9.9%); potter's wheel (6.8%); neck brace (6.5%)"
02:17:38,"potter's wheel (12.4%); neck brace (9.2%); shoe shop, shoe-shop, shoe store (5.7%)"
02:17:38,"shoe shop, shoe-shop, shoe store (9.0%); neck brace (4.6%); potter's wheel (3.5%)"
02:17:39,"potter's wheel (16.0%); shoe shop, shoe-shop, shoe store (14.9%); prayer rug, prayer mat (5.3%)"
02:17:39,"shoe shop, shoe-shop, shoe store (30.0%); potter's wheel (11.2%); clog, geta, patten, sabot (3.1%)"
02:20:01,"prayer rug, prayer mat (33.1%); potter's wheel (18.8%); sarong (4.5%)"
02:20:01,"potter's wheel (56.4%); prayer rug, prayer mat (2.7%); sarong (1.4%)"
02:20:02,"potter's wheel (48.3%); prayer rug, prayer mat (2.4%); neck brace (1.4%)"
02:20:02,"potter's wheel (56.4%); prayer rug, prayer mat (2.2%); neck brace (1.3%)"
02:20:02,"potter's wheel (28.6%); prayer rug, prayer mat (6.9%); sarong (2.5%)"
02:20:03,"potter's wheel (17.0%); prayer rug, prayer mat (7.2%); neck brace (3.4%)"
02:20:03,"potter's wheel (17.2%); prayer rug, prayer mat (5.6%); neck brace (4.4%)"
02:20:03,"potter's wheel (20.4%); neck brace (4.1%); prayer rug, prayer mat (3.9%)"
02:20:04,"potter's wheel (13.6%); neck brace (5.4%); prayer rug, prayer mat (3.2%)"
02:20:04,"potter's wheel (15.5%); prayer rug, prayer mat (4.8%); neck brace (4.5%)"
02:20:04,"potter's wheel (16.0%); prayer rug, prayer mat (7.4%); neck brace (2.8%)"
02:20:04,"potter's wheel (7.7%); Band Aid (6.0%); diaper, nappy, napkin (5.7%)"
02:20:05,"potter's wheel (67.2%); shoe shop, shoe-shop, shoe store (3.3%); Indian cobra, Naja naja (2.9%)"
02:20:05,"potter's wheel (60.1%); prayer rug, prayer mat (2.6%); shoe shop, shoe-shop, shoe store (1.5%)"
02:20:05,"potter's wheel (84.0%); dough (1.0%); prayer rug, prayer mat (0.7%)"
02:32:23,"potter's wheel (45.8%); dough (2.2%); Angora, Angora rabbit (1.6%)"
02:32:24,"potter's wheel (96.6%); shoe shop, shoe-shop, shoe store (0.1%); sarong (0.1%)"
02:32:24,"potter's wheel (85.1%); sewing machine (1.8%); shoe shop, shoe-shop, shoe store (0.4%)"
02:32:24,potter's wheel (87.6%); nipple (0.5%); sarong (0.3%)
02:32:24,"potter's wheel (91.5%); shoe shop, shoe-shop, shoe store (0.5%); Band Aid (0.4%)"
02:32:25,"potter's wheel (55.8%); neck brace (2.6%); jersey, T-shirt, tee shirt (2.5%)"
02:32:25,"potter's wheel (14.2%); shoe shop, shoe-shop, shoe store (5.2%); neck brace (4.9%)"
02:32:25,potter's wheel (24.3%); neck brace (10.8%); stretcher (4.2%)
02:32:26,"potter's wheel (24.7%); neck brace (6.8%); jersey, T-shirt, tee shirt (4.3%)"
02:32:26,"potter's wheel (22.2%); neck brace (6.6%); jersey, T-shirt, tee shirt (3.9%)"
02:32:26,"potter's wheel (29.7%); neck brace (4.4%); jersey, T-shirt, tee shirt (3.7%)"
02:32:26,"potter's wheel (27.3%); neck brace (5.5%); jersey, T-shirt, tee shirt (4.8%)"
02:32:27,"potter's wheel (55.9%); iron, smoothing iron (4.4%); shoe shop, shoe-shop, shoe store (1.7%)"
02:32:27,"potter's wheel (73.6%); iron, smoothing iron (1.1%); stretcher (1.1%)"
02:32:27,"potter's wheel (21.5%); iron, smoothing iron (3.6%); stretcher (3.5%)"
23:55:04,potter's wheel (30.5%),"iron, smoothing iron (3.5%)","drum, membranophone, tympan (2.1%)",SAFE
23:55:18,potter's wheel (10.3%),"Indian cobra, Naja naja (7.3%)",neck brace (4.3%),SAFE
23:55:18,potter's wheel (10.8%),neck brace (8.0%),"Indian cobra, Naja naja (3.3%)",SAFE
23:55:18,potter's wheel (18.7%),neck brace (6.2%),drumstick (1.7%),SAFE
23:55:18,potter's wheel (11.4%),neck brace (7.0%),Band Aid (2.1%),SAFE
23:55:19,potter's wheel (15.2%),neck brace (7.5%),"jersey, T-shirt, tee shirt (2.0%)",SAFE
23:55:19,neck brace (14.3%),potter's wheel (9.0%),"jersey, T-shirt, tee shirt (2.6%)",SAFE
23:55:19,neck brace (7.2%),potter's wheel (5.6%),drumstick (3.5%),SAFE
23:55:19,neck brace (8.4%),potter's wheel (5.4%),maraca (4.0%),SAFE
23:55:20,neck brace (7.9%),potter's wheel (5.6%),drumstick (3.9%),SAFE
23:55:20,potter's wheel (6.3%),neck brace (4.9%),drumstick (4.6%),SAFE
23:55:20,"prison, prison house (5.8%)",neck brace (5.6%),potter's wheel (4.8%),SAFE
23:55:21,"prison, prison house (8.0%)",neck brace (5.5%),potter's wheel (5.0%),SAFE
23:55:21,neck brace (7.7%),"prison, prison house (6.2%)","jersey, T-shirt, tee shirt (4.2%)",SAFE
23:55:21,neck brace (9.1%),"prison, prison house (5.0%)","jersey, T-shirt, tee shirt (4.9%)",SAFE
23:55:21,neck brace (8.6%),"jersey, T-shirt, tee shirt (5.0%)",maraca (3.8%),SAFE
23:55:22,neck brace (7.9%),"jersey, T-shirt, tee shirt (5.1%)",maraca (4.1%),SAFE
23:55:22,neck brace (8.8%),"jersey, T-shirt, tee shirt (6.6%)",drumstick (4.1%),SAFE
23:55:22,drumstick (7.1%),"marimba, xylophone (6.1%)",maraca (5.2%),SAFE
23:55:22,"cleaver, meat cleaver, chopper (87.8%)",spatula (3.0%),scabbard (1.0%),SAFE
23:55:23,"cleaver, meat cleaver, chopper (95.8%)",spatula (1.8%),hatchet (0.2%),SAFE
23:55:23,"cleaver, meat cleaver, chopper (90.1%)",hatchet (1.2%),spatula (0.9%),SAFE
23:55:23,"cleaver, meat cleaver, chopper (95.4%)",spatula (0.8%),scabbard (0.3%),SAFE
23:55:23,"cleaver, meat cleaver, chopper (96.1%)",spatula (0.7%),hatchet (0.4%),SAFE
23:55:24,"cleaver, meat cleaver, chopper (94.6%)",spatula (0.7%),scabbard (0.5%),SAFE
23:55:24,"cleaver, meat cleaver, chopper (94.6%)",spatula (0.8%),scabbard (0.4%),SAFE
23:55:24,"cleaver, meat cleaver, chopper (95.9%)",spatula (0.6%),scabbard (0.3%),SAFE
23:55:24,"cleaver, meat cleaver, chopper (95.9%)",spatula (0.6%),scabbard (0.4%),SAFE
23:55:25,"cleaver, meat cleaver, chopper (96.5%)",spatula (0.5%),scabbard (0.4%),SAFE
23:55:25,"cleaver, meat cleaver, chopper (96.8%)",scabbard (0.4%),spatula (0.4%),SAFE
23:55:25,"cleaver, meat cleaver, chopper (96.1%)",spatula (0.6%),scabbard (0.4%),SAFE
23:55:25,"cleaver, meat cleaver, chopper (95.1%)",spatula (0.6%),scabbard (0.5%),SAFE
23:55:26,"cleaver, meat cleaver, chopper (66.5%)","rule, ruler (4.5%)",spatula (3.4%),SAFE
23:55:26,"cleaver, meat cleaver, chopper (95.7%)",hatchet (0.5%),scabbard (0.5%),SAFE
23:55:26,"cleaver, meat cleaver, chopper (96.1%)",spatula (0.4%),hatchet (0.4%),SAFE
23:55:26,"cleaver, meat cleaver, chopper (92.0%)",hatchet (1.1%),scabbard (0.9%),SAFE
23:55:27,"cleaver, meat cleaver, chopper (99.8%)",spatula (0.0%),scabbard (0.0%),SAFE
23:55:27,"cleaver, meat cleaver, chopper (95.0%)",scabbard (0.7%),spatula (0.5%),SAFE
23:55:40,
23:55:40,
23:55:40,
23:55:41,
23:55:41,
23:55:41,
23:55:41,
23:55:42,
23:55:42,
23:55:42,
23:55:43,
23:55:43,
23:55:43,
23:55:43,
23:55:44,
23:55:44,
23:55:44,
23:55:44,
23:55:45,
23:55:45,
23:55:45,
23:55:45,
23:55:46,
23:55:46,
23:55:46,
23:55:47,
23:55:47,
23:55:47,
23:55:47,
23:55:48,
23:55:48,
23:55:48,
23:55:48,
23:55:49,
23:55:49,
23:55:49,
23:55:49,
23:55:50,
23:55:50,
23:55:50,
23:55:50,
23:55:51,
23:55:51,
23:56:31,"Indian cobra, Naja naja (6.0%); neck brace (5.0%); potter's wheel (3.7%)"
23:56:31,neck brace (6.7%); sombrero (5.4%); shower cap (5.4%)
23:56:31,neck brace (3.7%); drumstick (2.8%); Band Aid (2.5%)
23:56:32,"pajama, pyjama, pj's, jammies (10.3%); neck brace (9.8%); potter's wheel (5.9%)"
23:56:32,"neck brace (11.9%); potter's wheel (3.8%); iron, smoothing iron (3.4%)"
23:56:32,"neck brace (9.3%); pajama, pyjama, pj's, jammies (6.3%); potter's wheel (4.6%)"
23:56:32,"neck brace (10.1%); pajama, pyjama, pj's, jammies (7.0%); potter's wheel (5.3%)"
23:56:33,"neck brace (12.3%); potter's wheel (3.9%); pajama, pyjama, pj's, jammies (3.8%)"
23:56:33,"cleaver, meat cleaver, chopper (88.5%); spatula (1.8%); syringe (1.0%)"
23:56:33,"syringe (29.3%); cleaver, meat cleaver, chopper (16.2%); hair spray (6.4%)"
23:56:34,"syringe (13.2%); revolver, six-gun, six-shooter (10.8%); drumstick (5.9%)"
23:56:34,"syringe (6.7%); cleaver, meat cleaver, chopper (6.3%); drumstick (2.9%)"
23:56:34,"combination lock (6.2%); syringe (5.0%); wardrobe, closet, press (3.8%)"
23:56:34,"cleaver, meat cleaver, chopper (23.4%); rule, ruler (18.2%); syringe (5.7%)"
23:56:35,"cleaver, meat cleaver, chopper (34.6%); syringe (19.4%); rule, ruler (9.3%)"
23:56:35,"syringe (59.9%); cleaver, meat cleaver, chopper (5.2%); screwdriver (2.1%)"
23:56:35,"can opener, tin opener (23.6%); screwdriver (10.0%); cleaver, meat cleaver, chopper (8.7%)"
23:56:35,"cleaver, meat cleaver, chopper (67.1%); scabbard (3.8%); letter opener, paper knife, paperknife (3.0%)"
23:56:36,"cleaver, meat cleaver, chopper (89.8%); letter opener, paper knife, paperknife (2.0%); scabbard (0.9%)"
23:56:36,"cleaver, meat cleaver, chopper (89.2%); syringe (1.3%); letter opener, paper knife, paperknife (1.1%)"
23:56:36,"cleaver, meat cleaver, chopper (86.2%); spatula (1.4%); syringe (1.3%)"
23:56:36,"cleaver, meat cleaver, chopper (83.9%); syringe (1.6%); spatula (1.4%)"
23:56:37,"cleaver, meat cleaver, chopper (81.8%); syringe (1.9%); spatula (1.4%)"
23:56:37,"cleaver, meat cleaver, chopper (83.8%); syringe (1.7%); letter opener, paper knife, paperknife (1.2%)"
23:56:37,"cleaver, meat cleaver, chopper (87.1%); letter opener, paper knife, paperknife (1.3%); spatula (1.1%)"
23:56:37,"cleaver, meat cleaver, chopper (89.6%); letter opener, paper knife, paperknife (1.0%); spatula (0.9%)"
23:56:38,"cleaver, meat cleaver, chopper (87.1%); spatula (1.2%); letter opener, paper knife, paperknife (1.2%)"
23:56:38,"cleaver, meat cleaver, chopper (94.5%); scabbard (0.6%); letter opener, paper knife, paperknife (0.5%)"
23:56:38,"cleaver, meat cleaver, chopper (94.0%); scabbard (0.6%); hatchet (0.5%)"
23:56:39,"cleaver, meat cleaver, chopper (96.9%); letter opener, paper knife, paperknife (0.3%); scabbard (0.2%)"
23:56:39,"cleaver, meat cleaver, chopper (98.3%); letter opener, paper knife, paperknife (0.3%); spatula (0.2%)"
23:56:39,"cleaver, meat cleaver, chopper (98.5%); letter opener, paper knife, paperknife (0.2%); spatula (0.2%)"
23:56:39,"cleaver, meat cleaver, chopper (97.5%); letter opener, paper knife, paperknife (0.4%); scabbard (0.2%)"
23:56:40,"cleaver, meat cleaver, chopper (97.4%); letter opener, paper knife, paperknife (0.4%); scabbard (0.2%)"
23:56:40,"cleaver, meat cleaver, chopper (91.7%); chain saw, chainsaw (1.4%); letter opener, paper knife, paperknife (0.8%)"
23:56:40,"cleaver, meat cleaver, chopper (96.5%); letter opener, paper knife, paperknife (0.6%); scabbard (0.6%)"
23:56:40,"cleaver, meat cleaver, chopper (98.9%); scabbard (0.2%); hatchet (0.1%)"
23:56:41,"cleaver, meat cleaver, chopper (93.3%); syringe (2.2%); scabbard (0.8%)"
23:56:41,"refrigerator, icebox (8.8%); lighter, light, igniter, ignitor (7.6%); cleaver, meat cleaver, chopper (7.6%)"
23:56:41,"cleaver, meat cleaver, chopper (97.8%); scabbard (0.3%); syringe (0.2%)"
23:56:41,"cleaver, meat cleaver, chopper (77.2%); syringe (3.7%); lighter, light, igniter, ignitor (1.8%)"
23:56:42,"cleaver, meat cleaver, chopper (85.5%); syringe (6.0%); screwdriver (0.7%)"
23:56:42,"cleaver, meat cleaver, chopper (81.5%); syringe (10.3%); screwdriver (0.5%)"
23:56:42,"cleaver, meat cleaver, chopper (70.3%); syringe (26.0%); screwdriver (0.1%)"
23:56:42,"syringe (96.9%); screwdriver (1.8%); cleaver, meat cleaver, chopper (0.3%)"
23:56:43,"syringe (88.7%); cleaver, meat cleaver, chopper (5.4%); screwdriver (2.5%)"
23:56:43,"syringe (98.0%); screwdriver (0.3%); rule, ruler (0.2%)"
23:56:43,syringe (95.7%); screwdriver (0.9%); stethoscope (0.3%)
23:56:43,"syringe (64.5%); cleaver, meat cleaver, chopper (13.0%); screwdriver (3.0%)"
23:56:44,"cleaver, meat cleaver, chopper (80.6%); letter opener, paper knife, paperknife (2.5%); scabbard (1.5%)"
23:56:44,"cleaver, meat cleaver, chopper (86.1%); letter opener, paper knife, paperknife (1.7%); syringe (1.0%)"
23:56:44,"cleaver, meat cleaver, chopper (91.6%); letter opener, paper knife, paperknife (1.1%); scabbard (0.7%)"
23:56:44,"cleaver, meat cleaver, chopper (91.6%); letter opener, paper knife, paperknife (1.1%); scabbard (0.6%)"
23:56:45,"cleaver, meat cleaver, chopper (88.2%); letter opener, paper knife, paperknife (1.9%); scabbard (0.8%)"
23:56:45,"cleaver, meat cleaver, chopper (86.0%); letter opener, paper knife, paperknife (1.7%); syringe (1.3%)"
23:56:45,"cleaver, meat cleaver, chopper (76.0%); letter opener, paper knife, paperknife (3.9%); scabbard (2.1%)"
23:56:46,"cleaver, meat cleaver, chopper (90.9%); scabbard (2.2%); letter opener, paper knife, paperknife (0.9%)"
23:56:46,"cleaver, meat cleaver, chopper (77.6%); scabbard (5.2%); letter opener, paper knife, paperknife (2.8%)"
23:56:46,"cleaver, meat cleaver, chopper (76.0%); scabbard (5.2%); letter opener, paper knife, paperknife (3.2%)"
23:56:46,"cleaver, meat cleaver, chopper (80.0%); scabbard (4.7%); letter opener, paper knife, paperknife (1.7%)"
23:56:47,"cleaver, meat cleaver, chopper (94.7%); scabbard (1.6%); hatchet (0.4%)"
23:56:47,"cleaver, meat cleaver, chopper (86.1%); syringe (3.1%); rule, ruler (2.0%)"
23:56:47,"cleaver, meat cleaver, chopper (95.1%); scabbard (1.3%); syringe (1.0%)"
23:56:47,"cleaver, meat cleaver, chopper (99.1%); scabbard (0.2%); syringe (0.1%)"
23:56:48,"cleaver, meat cleaver, chopper (99.2%); syringe (0.2%); scabbard (0.1%)"
23:56:48,"cleaver, meat cleaver, chopper (99.6%); syringe (0.1%); scabbard (0.0%)"
23:56:48,"cleaver, meat cleaver, chopper (86.4%); syringe (8.2%); screwdriver (1.0%)"
23:56:48,"syringe (78.7%); cleaver, meat cleaver, chopper (11.3%); screwdriver (0.6%)"
23:56:49,"syringe (91.2%); screwdriver (1.8%); cleaver, meat cleaver, chopper (1.2%)"
23:56:49,"cleaver, meat cleaver, chopper (75.9%); scabbard (6.1%); letter opener, paper knife, paperknife (5.0%)"
23:56:49,"cleaver, meat cleaver, chopper (41.0%); syringe (31.5%); screwdriver (6.7%)"
23:56:49,"cleaver, meat cleaver, chopper (44.3%); syringe (17.9%); screwdriver (15.7%)"
23:56:50,"cleaver, meat cleaver, chopper (80.1%); syringe (9.8%); spatula (1.7%)"
23:56:50,"cleaver, meat cleaver, chopper (89.0%); syringe (3.3%); spatula (0.9%)"
23:56:50,"cleaver, meat cleaver, chopper (74.9%); spatula (6.8%); syringe (3.0%)"
20250415_113311,knife,ALERT,1
20250415_113319,knife,ALERT,1
20250415_113327,knife,ALERT,1
20250415_113334,knife,ALERT,1
20250415_113342,knife,ALERT,1
20250415_113350,knife,ALERT,1
20250415_113358,knife,ALERT,1
20250415_113405,knife,ALERT,1
20250415_113413,knife,ALERT,1
20250415_113421,knife,ALERT,1
20250415_113428,knife,ALERT,1
20250415_113436,knife,ALERT,1
20250415_113444,knife,ALERT,1
20250415_113451,knife,ALERT,1
20250415_113459,knife,ALERT,1
20250415_113507,knife,ALERT,1
20250415_113514,knife,ALERT,1
20250415_113522,knife,ALERT,1
20250415_113530,knife,ALERT,1
20250415_113538,knife,ALERT,1
20250415_113545,knife,ALERT,1
20250415_113553,knife,ALERT,1
